STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,DAEV,DAEV_ATTRIBUTES,DAWM,DAWM_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,FRGT,FRGT_ATTRIBUTES,GAHT,GAHT_ATTRIBUTES,MDEV,MDEV_ATTRIBUTES,MDWM,MDWM_ATTRIBUTES,MNPN,MNPN_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,SN02,SN02_ATTRIBUTES,SX02,SX02_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV03,WV03_ATTRIBUTES
USW00013958,6/2/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,383,0,244,0,,,,,189,W,10115,W,9892,W,228,W,38,W,,,,,,,2103,X,,,,,,,,,,,,,2103,W,87,W,54,W,28,W,82,W,,,,,727,W,,,150,X,150,X,,,,,,,0,0,,,72,X,125,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,6/3/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,378,0,250,0,,,,,183,W,10078,W,9848,W,222,W,44,W,,,,,,,1935,X,,,,,,,,,,,,,1654,W,86,W,52,W,28,W,77,W,,,,,721,W,,,150,X,180,X,,,,,,,0,0,,,76,X,134,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,6/4/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,372,0,250,0,,,,,194,W,10044,W,9821,W,228,W,53,W,,,,,,,2055,X,,,,,,,,,,,,,1931,W,60,W,56,W,34,W,77,W,,,,,504,W,,,160,X,150,X,,,,,,,0,0,,,89,X,143,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,6/5/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,350,0,267,0,,,,,206,W,10041,W,9821,W,233,W,58,W,,,,,,,1322,X,,,,,,,,,,,,,1600,W,31,W,58,W,43,W,74,W,,,,,257,W,,,170,X,150,X,,,,,,,0,0,,,103,X,170,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,6/6/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,58,2400,0,0,0,0,361,0,250,0,,,,,217,W,10102,W,9881,W,239,W,37,W,,,,,,,2016,X,,,,,,,,,,,,,2011,W,39,W,63,W,41,W,85,W,,,,,326,W,,,160,X,160,X,,,,,,,0,0,,,72,X,125,X,,,,,,,,,1,W,,,,,,,1,0,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,
USW00013958,6/7/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,T02400,0,0,0,0,378,0,261,0,,,,,206,W,10122,W,9905,W,239,W,43,W,,,,,,,1627,X,,,,,,,,,,,,,1840,W,52,W,58,W,34,W,79,W,,,,,439,W,,,150,X,140,X,,,,,,,0,0,,,80,X,125,X,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,
USW00013958,6/8/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,378,0,261,0,,,,,206,W,10115,W,9895,W,239,W,42,W,,,,,,,2052,X,,,,,,,,,,,,,2051,W,61,W,56,W,32,W,77,W,,,,,517,W,,,160,X,150,X,,,,,,,0,0,,,76,X,130,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,6/9/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,383,0,261,0,,,,,194,W,10102,W,9881,W,233,W,38,W,,,,,,,1014,X,,,,,,,,,,,,,950,W,64,W,52,W,28,W,77,W,,,,,539,W,,,160,X,200,X,,,,,,,0,0,,,67,X,125,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,6/10/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,T02400,0,0,0,0,389,0,256,0,,,,,194,W,10119,W,9898,W,228,W,32,W,,,,,,,1657,X,,,,,,,,,,,,,1656,W,47,W,54,W,27,W,74,W,,,,,397,W,,,130,X,140,X,,,,,,,0,0,,,94,X,139,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,
USW00013958,6/11/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,383,0,250,0,,,,,189,W,10105,W,9881,W,228,W,41,W,,,,,,,1936,X,,,,,,,,,,,,,1935,W,56,W,52,W,27,W,76,W,,,,,473,W,,,150,X,150,X,,,,,,,0,0,,,76,X,116,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,6/12/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,372,0,256,0,,,,,194,W,10108,W,9888,W,228,W,37,W,,,,,,,2124,X,,,,,,,,,,,,,1,W,61,W,55,W,32,W,74,W,,,,,514,W,,,150,X,150,X,,,,,,,0,0,,,72,X,125,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,6/13/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,372,0,244,0,,,,,200,W,10132,W,9909,W,233,W,33,W,,,,,,,1922,X,,,,,,,,,,,,,2018,W,49,W,56,W,31,W,85,W,,,,,412,W,,,140,X,160,X,,,,,,,0,0,,,67,X,112,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,6/14/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,372,0,244,0,,,,,194,W,10139,W,9919,W,233,W,26,W,,,,,,,2038,X,,,,,,,,,,,,,1055,W,67,W,54,W,31,W,85,W,,,,,569,W,,,170,X,200,X,,,,,,,0,0,,,54,X,94,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,6/15/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,383,0,239,0,,,,,183,W,10115,W,9892,W,222,W,26,W,,,,,,,2059,X,,,,,,,,,,,,,2059,W,85,W,50,W,26,W,82,W,,,,,720,W,,,160,X,170,X,,,,,,,0,0,,,58,X,107,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,6/16/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,383,0,239,0,,,,,183,W,10115,W,9892,W,222,W,29,W,,,,,,,1310,X,,,,,,,,,,,,,2121,W,89,W,51,W,25,W,84,W,,,,,748,W,,,160,X,160,X,,,,,,,0,0,,,63,X,98,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,6/17/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,383,0,233,0,,,,,183,W,10132,W,9912,W,222,W,21,W,,,,,,,1830,X,,,,,,,,,,,,,1827,W,70,W,53,W,25,W,84,W,,,,,592,W,,,60,X,50,X,,,,,,,0,0,,,54,X,103,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,6/18/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,394,0,233,0,,,,,172,W,10112,W,9888,W,222,W,7,W,,,,,,,1346,X,,,,,,,,,,,,,2223,W,64,W,47,W,25,W,79,W,,,,,538,W,,,110,X,150,X,,,,,,,0,0,,,45,X,67,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,6/19/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,383,0,239,0,,,,,172,W,10108,W,9885,W,217,W,22,W,,,,,,,2125,X,,,,,,,,,,,,,2123,W,76,W,47,W,25,W,74,W,,,,,639,W,,,150,X,160,X,,,,,,,0,0,,,58,X,103,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,6/20/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,T02400,0,0,0,0,333,0,233,0,,,,,178,W,10142,W,9919,W,211,W,13,W,,,,,,,1943,X,,,,,,,,,,,,,1942,W,20,W,57,W,34,W,74,W,,,,,172,W,,,110,X,110,X,,,,,,,0,0,,,80,X,125,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,
USW00013958,6/21/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,T02400,0,0,0,0,361,0,211,0,,,,,167,W,10169,W,9942,W,206,W,12,W,,,,,,,1548,X,,,,,,,,,,,,,1554,W,52,W,52,W,31,W,76,W,,,,,440,W,,,360,X,10,X,,,,,,,0,0,,,72,X,112,X,,,,,,,,,1,0,,,1,X,,,,,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,
USW00013958,6/22/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,378,0,200,0,,,,,133,W,10159,W,9936,W,194,W,15,W,,,,,,,1129,X,,,,,,,,,,,,,1128,W,86,W,40,W,18,W,74,W,,,,,730,W,,,360,X,340,X,,,,,,,0,0,,,54,X,89,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,6/23/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,378,0,222,0,,,,,139,W,10149,W,9925,W,200,W,19,W,,,,,,,1531,X,,,,,,,,,,,,,2211,W,44,W,40,W,18,W,66,W,,,,,370,W,,,150,X,140,X,,,,,,,0,0,,,63,X,89,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,6/24/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,367,0,239,0,,,,,183,W,10173,W,9953,W,222,W,32,W,,,,,,,1724,X,,,,,,,,,,,,,1723,W,43,W,57,W,26,W,84,W,,,,,363,W,,,140,X,140,X,,,,,,,0,0,,,80,X,125,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,6/25/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,378,0,244,0,,,,,183,W,10169,W,9953,W,222,W,34,W,,,,,,,1634,X,,,,,,,,,,,,,1333,W,67,W,53,W,24,W,85,W,,,,,568,W,,,160,X,150,X,,,,,,,0,0,,,72,X,125,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,6/26/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,378,0,250,0,,,,,189,W,10142,W,9922,W,228,W,36,W,,,,,,,1809,X,,,,,,,,,,,,,1406,W,67,W,52,W,26,W,82,W,,,,,568,W,,,140,X,190,X,,,,,,,0,0,,,76,X,125,X,,,,,,,,,,,,,1,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,6/27/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,383,0,244,0,,,,,189,W,10129,W,9905,W,228,W,36,W,,,,,,,1901,X,,,,,,,,,,,,,1858,W,71,W,52,W,26,W,79,W,,,,,597,W,,,160,X,150,X,,,,,,,0,0,,,72,X,125,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,6/28/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,383,0,244,0,,,,,189,W,10139,W,9915,W,228,W,34,W,,,,,,,2019,X,,,,,,,,,,,,,2018,W,77,W,53,W,29,W,82,W,,,,,649,W,,,150,X,160,X,,,,,,,0,0,,,72,X,125,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,6/29/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,114,2400,0,0,0,0,378,0,217,0,,,,,189,W,10176,W,9953,W,217,W,22,W,,,,,,,2259,X,,,,,,,,,,,,,2258,W,29,W,60,W,25,W,88,W,,,,,243,W,,,300,X,300,X,,,,,,,0,0,,,67,X,103,X,,,,,,,,,1,0,,,1,X,,,1,0,,,,,,,,,,,,,1,X,,,,,1,X,,,,,,,,,,,,
USW00013958,6/30/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,15,2400,0,0,0,0,339,0,217,0,,,,,189,W,10183,W,9956,W,222,W,10,W,,,,,,,2,X,,,,,,,,,,,,,4,W,29,W,61,W,37,W,91,W,,,,,241,W,,,20,X,20,X,,,,,,,0,0,,,45,X,67,X,,,,,,,,,1,W,,,1,X,,,,,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,
USW00013958,7/1/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,367,0,222,0,,,,,167,W,10159,W,9932,W,211,W,12,W,,,,,,,1800,X,,,,,,,,,,,,,1618,W,44,W,52,W,20,W,81,W,,,,,372,W,,,200,X,90,X,,,,,,,0,0,,,45,X,80,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,7/2/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,T02400,0,0,0,0,339,0,206,0,,,,,189,W,10146,W,9915,W,217,W,15,W,,,,,,,1256,X,,,,,,,,,,,,,1256,W,67,W,65,W,42,W,90,W,,,,,565,W,,,170,X,190,X,,,,,,,0,0,,,63,X,98,X,,,,,,,,,,,,,1,X,,,,,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,
USW00013958,7/3/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,T02400,0,0,0,0,367,0,217,0,,,,,194,W,10149,W,9922,W,222,W,13,W,,,,,,,1521,X,,,,,,,,,,,,,1520,W,49,W,64,W,32,W,94,W,,,,,410,W,,,190,X,190,X,,,,,,,0,0,,,76,X,148,X,,,,,,,,,,,,,1,X,,,,,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,
USW00013958,7/4/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,356,0,217,0,,,,,194,W,10159,W,9932,W,222,W,19,W,,,,,,,1652,X,,,,,,,,,,,,,1651,W,51,W,66,W,38,W,94,W,,,,,429,W,,,140,X,140,X,,,,,,,0,0,,,67,X,107,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,7/5/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,T02400,0,0,0,0,361,0,217,0,,,,,189,W,10152,W,9925,W,217,W,21,W,,,,,,,1558,X,,,,,,,,,,,,,1557,W,42,W,64,W,32,W,90,W,,,,,354,W,,,150,X,150,X,,,,,,,0,0,,,76,X,148,X,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,
USW00013958,7/6/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,356,0,206,0,,,,,183,W,10142,W,9915,W,217,W,25,W,,,,,,,1141,X,,,,,,,,,,,,,1237,W,59,W,59,W,31,W,93,W,,,,,497,W,,,140,X,150,X,,,,,,,0,0,,,63,X,103,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,7/7/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,20,2400,0,0,0,0,367,0,228,0,,,,,211,W,10149,W,9922,W,228,W,15,W,,,,,,,1435,X,,,,,,,,,,,,,1433,W,39,W,76,W,36,W,96,W,,,,,328,W,,,130,X,120,X,,,,,,,0,0,,,94,X,156,X,,,,,,,,,1,0,,,1,X,,,1,0,,,,,,,,,,,,,1,X,,,,,1,X,,,,,,,,,,,,
USW00013958,7/8/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,T02400,0,0,0,0,361,0,228,0,,,,,217,W,10149,W,9925,W,233,W,14,W,,,,,,,1345,X,,,,,,,,,,,,,1350,W,51,W,76,W,44,W,96,W,,,,,425,W,,,160,X,190,X,,,,,,,0,0,,,89,X,134,X,,,,,,,,,1,0,,,1,X,,,1,0,,,,,,,,,,,,,1,X,,,,,1,X,,,,,,,,,,,,
USW00013958,7/9/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,378,0,222,0,,,,,206,W,10156,W,9932,W,233,W,18,W,,,,,,,1704,X,,,,,,,,,,,,,1706,W,69,W,63,W,29,W,94,W,,,,,578,W,,,160,X,150,X,,,,,,,0,0,,,72,X,125,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,7/10/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,367,0,239,0,,,,,200,W,10163,W,9936,W,233,W,25,W,,,,,,,1413,X,,,,,,,,,,,,,1419,W,63,W,60,W,33,W,94,W,,,,,532,W,,,140,X,130,X,,,,,,,0,0,,,72,X,103,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,7/11/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,378,0,244,0,,,,,200,W,10163,W,9936,W,233,W,37,W,,,,,,,1923,X,,,,,,,,,,,,,1752,W,77,W,58,W,26,W,88,W,,,,,645,W,,,160,X,230,Z,,,,,,,0,0,,,72,X,156,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,7/12/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,383,0,228,0,,,,,189,W,10156,W,9932,W,222,W,31,W,,,,,,,1259,X,,,,,,,,,,,,,1216,W,87,W,56,W,22,W,90,W,,,,,731,W,,,170,X,150,X,,,,,,,0,0,,,63,X,112,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,7/13/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,383,0,228,0,,,,,189,W,10135,W,9909,W,228,W,17,W,,,,,,,9999,XX,,,,,,,,,,,,,,,88,W,55,W,25,W,94,W,,,,,739,W,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,7/14/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,406,0,239,0,,,,,200,W,10125,W,9902,W,228,W,12,W,,,,,,,1516,X,,,,,,,,,,,,,1515,W,60,W,59,W,25,W,82,W,,,,,504,W,,,360,X,360,X,,,,,,,0,0,,,76,X,134,X,,,,,,,,,,,,,1,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,7/15/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,378,0,239,0,,,,,194,W,10139,W,9915,W,228,W,17,W,,,,,,,2207,X,,,,,,,,,,,,,1730,W,78,W,54,W,29,W,85,W,,,,,651,W,,,150,X,140,X,,,,,,,0,0,,,54,X,89,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,7/16/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,T02400,0,0,0,0,361,0,250,0,,,,,206,W,10159,W,9936,W,233,W,17,W,,,,,,,2100,X,,,,,,,,,,,,,2029,W,43,W,62,W,34,W,88,W,,,,,359,W,,,130,X,150,X,,,,,,,0,0,,,45,X,76,X,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,
USW00013958,7/17/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,378,0,233,0,,,,,183,W,10149,W,9922,W,222,W,22,W,,,,,,,1505,X,,,,,,,,,,,,,2249,W,82,W,52,W,25,W,82,W,,,,,683,W,,,120,X,160,X,,,,,,,0,0,,,58,X,98,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,7/18/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,372,0,233,0,,,,,189,W,10135,W,9909,W,228,W,25,W,,,,,,,1829,X,,,,,,,,,,,,,1828,W,73,W,56,W,26,W,88,W,,,,,606,W,,,160,X,170,X,,,,,,,0,0,,,72,X,125,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,7/19/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,378,0,228,0,,,,,189,W,10146,W,9919,W,228,W,25,W,,,,,,,2134,X,,,,,,,,,,,,,1045,W,73,W,56,W,27,W,94,W,,,,,606,W,,,160,X,140,X,,,,,,,0,0,,,45,X,89,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,7/20/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,383,0,239,0,,,,,178,W,10163,W,9939,W,222,W,22,W,,,,,,,2225,X,,,,,,,,,,,,,2216,W,91,W,50,W,24,W,84,W,,,,,760,W,,,190,X,160,X,,,,,,,0,0,,,54,X,89,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,7/21/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,389,0,256,0,,,,,178,W,10139,W,9912,W,222,W,21,W,,,,,,,2246,X,,,,,,,,,,,,,2221,W,68,W,47,W,21,W,74,W,,,,,563,W,,,170,X,190,X,,,,,,,0,0,,,54,X,80,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,7/22/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,389,0,239,0,,,,,178,W,10119,W,9892,W,222,W,21,W,,,,,,,1849,X,,,,,,,,,,,,,1848,W,88,W,49,W,27,W,72,W,,,,,729,W,,,130,X,140,X,,,,,,,0,0,,,89,X,139,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,7/23/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,T02400,0,0,0,0,367,0,244,0,,,,,206,W,10115,W,9892,W,233,W,26,W,,,,,,,1615,X,,,,,,,,,,,,,1614,W,44,W,65,W,36,W,88,W,,,,,367,W,,,120,X,110,X,,,,,,,0,0,,,94,X,148,X,,,,,,,,,,,,,1,X,,,,,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,
USW00013958,7/24/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,76,2400,0,0,0,0,322,0,239,0,,,,,233,W,10139,W,9915,W,239,W,20,W,,,,,,,1539,X,,,,,,,,,,,,,1538,W,1,W,87,W,62,W,97,W,,,,,11,W,,,130,X,140,X,,,,,,,0,0,,,72,X,116,X,,,,,,,,,1,0,,,1,X,,,1,0,,,,,1,W,,,,,,,1,X,,,,,1,X,,,,,,,,,,,,
USW00013958,7/25/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,367,0,244,0,,,,,211,W,10169,W,9946,W,239,W,27,W,,,,,,,1521,X,,,,,,,,,,,,,1609,W,61,W,65,W,35,W,97,W,,,,,505,W,,,150,X,140,X,,,,,,,0,0,,,63,X,98,X,,,,,,,,,1,W,,,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,,,,,,,
USW00013958,7/26/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,378,0,239,0,,,,,189,W,10166,W,9939,W,228,W,22,W,,,,,,,1238,X,,,,,,,,,,,,,1741,W,87,W,56,W,25,W,97,W,,,,,714,W,,,160,X,200,X,,,,,,,0,0,,,54,X,76,X,,,,,,,,,1,W,,,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,,,,,,,
USW00013958,7/27/2008,30.3208,-97.7604,204.2,AUSTIN CAMP MABRY TX US,0,2400,0,0,0,0,389,0,233,0,,,,,172,W,10129,W,9898,W,217,W,23,W,,,,,,,1604,X,,,,,,,,,,,,,1455,W,93,W,49,W,17,W,90,W,,,,,769,W,,,150,X,190,X,,,,,,,0,0,,,54,X,89,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
